m_xmin,m_xmax,m_ymin,m_ymax,m_width,m_height,m_size,m_wh_ratio,h_xmin,h_xmax,h_ymin,h_ymax,h_width,h_height,h_size,h_wh_ratio,x_min_diff,x_max_diff,y_min_diff,y_max_diff,width_ratio,height_ratio,size_ratio,name,real_dist,pred_dist
532.1537475585938,636.6431274414062,1106.75146484375,1328.6817626953125,104.4893798828125,221.9302978515625,23189.35919971764,0.4708207076471368,879.1887817382812,984.600341796875,905.35205078125,1027.38134765625,105.41156005859375,122.029296875,12863.29855644703,0.8638217441060196,347.0350341796875,347.95721435546875,201.3994140625,301.3004150390625,1.0088255876034051,0.5498541571670352,0.5547069432002095,150.107,3.0,7.760981912144704
504.02978515625,591.4423828125,470.22509765625,625.9573364257812,87.41259765625,155.73223876953125,13612.959529668093,0.5613005909817571,907.7481079101562,1052.159423828125,1426.372314453125,1771.9525146484375,144.41131591796875,345.5802001953125,49905.69146540016,0.4178807577411883,403.71832275390625,460.717041015625,956.147216796875,1145.9951782226562,1.652065260500165,2.2190665396311293,3.666042740862901,0.306,0.0,11.470588235294118
0.18063068389892578,644.3781127929688,741.7161254882812,1616.078125,644.1974821090698,874.3619995117188,563261.7985373009,0.7367628996557688,929.4954223632812,1023.91015625,1440.5843505859375,1579.1580810546875,94.41473388671875,138.57373046875,13083.401885896921,0.6813321223823904,929.3147916793823,379.53204345703125,698.8682250976562,36.9200439453125,0.1465617865776341,0.15848553636381216,0.023227923356194904,5.192,0.1,0.7264052287581727
802.0941772460938,954.2696533203125,141.2097625732422,272.59686279296875,152.17547607421875,131.38710021972656,19993.89452594798,1.1582223507462037,548.196044921875,751.984375,877.8818969726562,1039.839599609375,203.788330078125,161.95770263671875,33005.089763626456,1.2582811855218456,253.89813232421875,202.2852783203125,736.6721343994141,767.2427368164062,1.3391666997561007,1.2326758286457888,1.650758421316698,5.193,0.1,9.501999999999999
548.9296875,722.3627319335938,1100.78955078125,1425.5870361328125,173.43304443359375,324.7974853515625,56330.616708897054,0.5339728669569868,447.9899597167969,602.1886596679688,768.3590698242188,869.046142578125,154.19869995117188,100.68707275390625,15525.815720541403,1.5314647226665907,100.93972778320312,120.174072265625,332.43048095703125,556.5408935546875,0.8890964259709656,0.30999954523946527,0.2756194877250332,150.115,3.0,3.7140442132639784
44.20042037963867,281.26287841796875,273.3092041015625,1071.23193359375,237.06245803833008,797.9227294921875,189157.5235780715,0.29709951763023584,821.5654907226562,1080.5384521484375,1385.5213623046875,1921.3157958984375,258.97296142578125,535.79443359375,138756.27118322253,0.4833438818853794,777.3650703430176,799.2755737304688,1112.212158203125,850.0838623046875,1.0924250240580418,0.6714866161723947,0.7335487828267813,150.118,3.0,3.8646376811594156
820.1664428710938,879.0015869140625,1512.7657470703125,1741.1905517578125,58.83514404296875,228.4248046875,13439.406286776066,0.25756898040674286,527.941650390625,1082.5010986328125,21.018447875976562,394.2022705078125,554.5594482421875,373.18382263183594,206952.6147716213,1.4860222083884045,292.22479248046875,203.49951171875,1491.747299194336,1346.98828125,9.42564953758215,1.633727226525927,15.39894027723947,-0.53,-0.02,16.872093023255815
389.7275695800781,727.3506469726562,82.7230453491211,828.414794921875,337.6230773925781,745.6917495727539,251762.74327700888,0.4527649361629925,866.0225219726562,1039.583251953125,879.0869750976562,1026.5692138671875,173.56072998046875,147.48223876953125,25597.125019993633,1.1768246226021157,476.2949523925781,312.23260498046875,796.3639297485352,198.1544189453125,0.5140665481780958,0.19777909418205525,0.10167161624795966,140.0,2.8,1.8422077922077862
388.59014892578125,852.027099609375,1104.1575927734375,1589.7528076171875,463.43695068359375,485.59521484375,225042.76563373208,0.9543688580883439,480.7130432128906,551.7399291992188,1427.8701171875,1502.01416015625,71.02688598632812,74.14404296875,5266.22048650682,0.9579580926854004,92.12289428710938,300.28717041015625,323.7125244140625,87.7386474609375,0.15326116288647193,0.1526869308063658,0.023400976572949903,100.145,2.0,1.8422077922077862
492.5621643066406,823.8057861328125,1126.6053466796875,1824.765869140625,331.2436218261719,698.1605224609375,231261.22007601336,0.47445195076137403,537.7022705078125,1082.3521728515625,13.300180435180664,386.2547912597656,544.64990234375,372.95461082458496,203129.6923642615,1.4603651129008832,45.140106201171875,258.54638671875,1113.3051662445068,1438.5110778808594,1.6442577802435945,0.534196075008598,0.878356052508478,15.036,0.3,3.8646376811594156
373.4866943359375,623.6340942382812,907.2863159179688,1526.1358642578125,250.14739990234375,618.8495483398438,154803.6054479517,0.4042135937133694,693.3312377929688,893.8892211914062,79.95237731933594,219.05030822753906,200.5579833984375,139.09793090820312,27897.20051784441,1.4418473523577757,319.84454345703125,270.255126953125,827.3339385986328,1307.0855560302734,0.8017592166727869,0.22476857465817673,0.1802102763505986,80.196,1.6,1.8422077922077862
476.3147277832031,885.01416015625,934.113037109375,1430.52978515625,408.6994323730469,496.416748046875,202885.24314723164,0.8232990405361077,54.85285186767578,132.5475311279297,1802.0291748046875,1881.359130859375,77.6946792602539,79.3299560546875,6163.515491398983,0.9793863897604294,421.46187591552734,752.4666290283203,867.9161376953125,450.829345703125,0.19010224410915466,0.15980515638686033,0.03037931884935656,150.124,3.0,1.8422077922077862
80.28599548339844,370.6153259277344,379.7589111328125,1169.039794921875,290.32933044433594,789.2808837890625,229151.39052299224,0.36784031693579855,693.3756713867188,1081.66064453125,7.7776336669921875,381.4052734375,388.28497314453125,373.6276397705078,145073.99807434622,1.039229788735722,613.0896759033203,711.0453186035156,371.9812774658203,787.634521484375,1.337394925102051,0.473377282339402,0.633092375059317,10.137,0.2,3.8646376811594156
194.95697021484375,691.1981201171875,390.15850830078125,1161.3782958984375,496.24114990234375,771.2197875976562,382710.99422490224,0.6434497115901696,-0.03068983554840088,186.6940155029297,1151.772705078125,1398.664794921875,186.7247053384781,246.89208984375,46100.85272647528,0.7563008821248591,194.98766005039215,504.5041046142578,761.6141967773438,237.2864990234375,0.3762781570517157,0.3201319439855362,0.12045865789626063,110.153,2.2,0.7264052287581727
294.3941650390625,801.2606201171875,542.3816528320312,1059.172119140625,506.866455078125,516.7904663085938,261943.7516760081,0.9807968376403005,752.1152954101562,1081.228271484375,1.0858726501464844,336.6137390136719,329.11297607421875,335.5278663635254,110426.5746547326,0.9808811996486859,457.72113037109375,279.9676513671875,541.2957801818848,722.5583801269531,0.6493090493106147,0.6492532046114989,0.42156598104816245,0.307,0.0,3.490909090909091
41.62024688720703,661.211181640625,247.0520782470703,1309.6424560546875,619.590934753418,1062.5903778076172,658371.3654458091,0.5830948102803124,948.4616088867188,1035.7047119140625,1480.160400390625,1617.2681884765625,87.24310302734375,137.1077880859375,11961.70888183266,0.6363103383497138,906.8413619995117,374.4935302734375,1233.1083221435547,307.625732421875,0.1408075847043572,0.1290316484597049,0.018168634770032742,20.073,0.4,0.7264052287581727
132.30218505859375,658.8656616210938,256.82489013671875,847.0685424804688,526.5634765625,590.24365234375,310800.7495970726,0.8921120531692504,780.0372924804688,1080.00732421875,1532.4842529296875,1920.05126953125,299.97003173828125,387.5670166015625,116258.49027068168,0.7739823537322962,647.735107421875,421.14166259765625,1275.6593627929688,1072.9827270507812,0.5696749681473142,0.6566220832068325,0.37406116433567543,30.069,0.6,0.9522935779816534
36.24409866333008,318.58355712890625,1061.1630859375,1762.0660400390625,282.3394584655762,700.9029541015625,197892.56049795775,0.4028224689500517,635.0018920898438,819.9540405273438,849.5108642578125,987.7687377929688,184.9521484375,138.25787353515625,25571.09074872732,1.337733206134335,598.7577934265137,501.3704833984375,211.6522216796875,774.2973022460938,0.6550701394791052,0.19725679956989076,0.12921703920745023,20.036,0.4,1.8422077922077862
360.8389587402344,520.7549438476562,831.917236328125,1100.9962158203125,159.91598510742188,269.0789794921875,43030.03007719293,0.5943087245581921,946.6432495117188,1048.595947265625,1711.0997314453125,1820.83740234375,101.95269775390625,109.7376708984375,11188.051593326032,0.9290583344735258,585.8042907714844,527.8410034179688,879.1824951171875,719.8411865234375,0.6375391283455535,0.4078269923036617,0.2600056651890652,-0.5289999999999999,-0.02,3.490909090909091
230.91868591308594,866.0855712890625,438.16473388671875,1527.71875,635.1668853759766,1089.5540161132812,692048.6308635594,0.5829604370068588,454.5592346191406,1081.2237548828125,252.32998657226562,652.1781005859375,626.6645202636719,399.8481140136719,250570.62654671166,1.567256411373856,223.6405487060547,215.13818359375,185.83474731445312,875.5406494140625,0.9866139666470933,0.3669832868314622,0.3620708363139769,-0.528,-0.02,0.9522935779816534
221.2713623046875,556.75,747.5015869140625,939.9426879882812,335.4786376953125,192.44110107421875,64559.878424964845,1.7432795583825331,612.1813354492188,1082.1025390625,917.506591796875,1488.9130859375,469.92120361328125,571.406494140625,268516.02747900784,0.8223938797195961,390.90997314453125,525.3525390625,170.0050048828125,548.9703979492188,1.4007485151411394,2.969253922114334,4.159178022478658,5.194,0.1,5.394074074074074
273.5779724121094,500.6029357910156,776.7549438476562,919.7350463867188,227.02496337890625,142.9801025390625,32460.052542842925,1.5878080890093256,700.776123046875,1081.11865234375,904.3151245117188,1360.08154296875,380.342529296875,455.76641845703125,173347.3523645252,0.8345119646693165,427.1981506347656,580.5157165527344,127.5601806640625,440.34649658203125,1.6753335123859514,3.187621286902594,5.34032876674275,5.195,0.1,6.771428571428574
263.9327697753906,552.450439453125,751.0186157226562,987.02978515625,288.5176696777344,236.01116943359375,68093.3926228974,1.2224746412220728,581.1171264648438,1082.2181396484375,961.852783203125,1528.857421875,501.10101318359375,567.004638671875,284126.59891827404,0.8837688071782784,317.1843566894531,529.7677001953125,210.83416748046875,541.82763671875,1.7368122158455968,2.402448324935793,4.172601598686277,5.196,0.1,6.560384615384611
287.2728271484375,693.6826171875,702.954345703125,997.0517578125,406.4097900390625,294.097412109375,119524.06750640273,1.3818883584324722,522.9664916992188,1082.4510498046875,949.1583251953125,1348.7454833984375,559.4845581054688,399.587158203125,223562.84463189542,1.4001565030802665,235.69366455078125,388.7684326171875,246.2039794921875,351.6937255859375,1.376651281091662,1.3586898141576245,1.8704420732662859,5.197,0.1,3.8646376811594156
447.80877685546875,845.789794921875,608.201416015625,1296.3583984375,397.98101806640625,688.156982421875,273873.41645376384,0.5783288235567503,200.40794372558594,858.4450073242188,1630.676513671875,1907.9549560546875,658.0370635986328,277.2784423828125,182459.49202478863,2.3731995100078582,247.4008331298828,12.65521240234375,1022.47509765625,611.5965576171875,1.6534383142083278,0.4029290546569312,0.6662183368775114,160.003,3.2,3.8646376811594156
734.28466796875,920.8258056640625,1073.372314453125,1183.3614501953125,186.5411376953125,109.9891357421875,20517.498515471816,1.6959960312131326,669.15478515625,1080.990966796875,690.2890625,1194.5509033203125,411.836181640625,504.2618408203125,207673.27107051015,0.8167109789046635,65.1298828125,160.1651611328125,383.083251953125,11.189453125,2.2077499190194647,4.5846513604970305,10.121763669869798,160.004,3.2,9.501999999999999
247.45445251464844,566.7026977539062,772.8516845703125,930.3654174804688,319.2482452392578,157.51373291015625,50285.98283265252,2.0267962630366507,453.7867736816406,1083.4974365234375,1127.172119140625,1581.41259765625,629.7106628417969,454.240478515625,286040.0728156492,1.386293588144272,206.3323211669922,516.7947387695312,354.3204345703125,651.0471801757812,1.9724796368727593,2.8838150815377968,5.68826652483986,5.198,0.1,6.738768115942023
187.01943969726562,481.1863708496094,315.3753967285156,1022.7880249023438,294.16693115234375,707.4126281738281,208097.40188830905,0.4158350012944071,864.396484375,1063.362060546875,143.58924865722656,403.09039306640625,198.965576171875,259.5011444091797,51631.794714633375,0.7667233091586965,677.3770446777344,582.1756896972656,171.78614807128906,619.6976318359375,0.6763696224876967,0.36683137121693293,0.24811359606664105,160.005,3.2,2.2724082934609164
140.4807891845703,598.0403442382812,224.25021362304688,804.5565185546875,457.55955505371094,580.3063049316406,265524.6946793846,0.7884793791920129,337.9370422363281,484.1710205078125,1200.332275390625,1301.5233154296875,146.23397827148438,101.1910400390625,14797.568350341171,1.4451277328015808,197.4562530517578,113.86932373046875,976.0820617675781,496.966796875,0.3195955076368553,0.1743752207741094,0.05572953720259021,160.006,3.2,1.8422077922077862
724.1604614257812,935.2302856445312,303.3226623535156,449.7706298828125,211.06982421875,146.44796752929688,30910.7467636019,1.4412615468802976,274.2699279785156,491.8817443847656,963.1920166015625,1022.47509765625,217.61181640625,59.2830810546875,12900.698950469494,3.6707237973260414,449.8905334472656,443.3485412597656,659.8693542480469,572.7044677734375,1.0309944456139783,0.4048064446017521,0.41735319593314896,160.007,3.2,6.738768115942023
262.7066650390625,778.7892456054688,1140.7003173828125,1697.7535400390625,516.0825805664062,557.05322265625,287485.4646612704,0.9264511173735258,712.7330322265625,1081.2750244140625,20.679359436035156,371.4836730957031,368.5419921875,350.80431365966797,129286.12062410265,1.0505628860226621,450.0263671875,302.48577880859375,1120.0209579467773,1326.2698669433594,0.7141143802664704,0.6297500838194496,0.4497135908294841,5.199,0.1,3.490909090909091
596.5939331054688,833.9591064453125,1578.916015625,1722.0965576171875,237.36517333984375,143.1805419921875,33986.07416886836,1.6578032883322604,165.3737030029297,1055.125244140625,1.4343452453613281,672.909423828125,889.7515411376953,671.4750785827637,597445.9860045691,1.3250700875088808,431.22023010253906,221.1661376953125,1577.4816703796387,1049.1871337890625,3.7484502406922515,4.689709015205446,17.579140886823478,-0.5269999999999999,-0.02,6.771428571428574
191.26588439941406,598.2642822265625,811.3502197265625,1516.4595947265625,406.99839782714844,705.109375,286978.385917902,0.577213142042181,60.52701950073242,1084.220947265625,0.4399681091308594,576.9761352539062,1023.6939277648926,576.5361671447754,590196.5734429518,1.7755935986368576,130.73886489868164,485.9566650390625,810.9102516174316,939.4834594726562,2.5152283970406533,0.8176549448725957,2.0565889363242627,-0.526,-0.02,3.8646376811594156
381.9623107910156,861.1106567382812,331.92059326171875,847.3875732421875,479.1483459472656,515.4669799804688,246985.15084807388,0.9295422685763902,483.9396057128906,1082.8431396484375,838.8306884765625,1218.046630859375,598.9035339355469,379.2159423828125,227113.76801776513,1.57932055855121,101.977294921875,221.73248291015625,506.91009521484375,370.6590576171875,1.2499334266750477,0.7356745574608506,0.9195442205246902,-0.5249999999999999,-0.02,3.8646376811594156
680.6005249023438,750.4061279296875,1725.051513671875,1865.060546875,69.80560302734375,140.009033203125,9773.414992019534,0.4985792804244983,436.148681640625,1028.351318359375,71.46424865722656,441.8744201660156,592.20263671875,370.41017150878906,219357.8802349493,1.5987753098316262,244.45184326171875,277.9451904296875,1653.5872650146484,1423.1861267089844,8.483597462610224,2.645616236570952,22.44434319161374,-0.524,-0.02,16.872093023255815
527.3621215820312,671.5903930664062,914.79296875,1020.3049926757812,144.228271484375,105.51202392578125,15217.816831633449,1.3669368297382614,195.91162109375,711.1888427734375,1447.4698486328125,1760.9801025390625,515.2772216796875,313.51025390625,161544.6926009059,1.6435737436319149,331.45050048828125,39.59844970703125,532.6768798828125,740.6751098632812,3.5726506071003574,2.9713225302812676,10.615497241700341,-0.5229999999999999,-0.02,11.470588235294118
285.6358642578125,425.423583984375,1022.376220703125,1208.317138671875,139.7877197265625,185.94091796875,25992.256926715374,0.7517856814606875,524.9869384765625,1080.3419189453125,1581.1287841796875,1911.55908203125,555.35498046875,330.4302978515625,183506.11160963774,1.6807023571374478,239.35107421875,654.9183349609375,558.7525634765625,703.241943359375,3.9728452653428703,1.7770714561444512,7.060029920719443,-0.522,-0.02,7.760981912144704
17.345277786254883,318.4595947265625,1044.7977294921875,1177.3294677734375,301.1143169403076,132.53173828125,39907.20384547021,2.2720166568803535,158.9374237060547,759.5511474609375,41.029273986816406,426.0750732421875,600.6137237548828,385.0457992553711,231263.79130694352,1.5598500877464248,141.5921459197998,441.091552734375,1003.7684555053711,751.25439453125,1.9946368869400104,2.9053101109883026,5.795038715377044,-0.5209999999999999,-0.02,6.738768115942023
71.9273681640625,169.57461547851562,170.12538146972656,383.218994140625,97.64724731445312,213.09361267089844,20808.004697605502,0.4582363877103132,542.3601684570312,1081.2869873046875,1013.0962524414062,1567.1474609375,538.9268188476562,554.0512084960938,298593.05527349934,0.9727021809238701,470.43280029296875,911.7123718261719,842.9708709716797,1183.928466796875,5.519119418821423,2.6000366766120293,14.349912911537364,-0.52,-0.02,7.760981912144704
315.7416076660156,834.7777709960938,129.93673706054688,723.1683349609375,519.0361633300781,593.2315979003906,307908.6525403904,0.8749300697519982,12.031280517578125,136.3190460205078,730.7926025390625,816.02197265625,124.28776550292969,85.2293701171875,10592.967967087403,1.4582738946919145,303.7103271484375,698.4587249755859,600.8558654785156,92.8536376953125,0.23945877818129907,0.1436696400172169,0.034402956460269835,-0.519,-0.02,0.7264052287581727
92.13574981689453,343.8581237792969,1039.5579833984375,1351.208984375,251.72237396240234,311.6510009765625,78449.52981357928,0.8077059697341802,586.5030517578125,1081.8636474609375,745.7877807617188,1067.8011474609375,495.360595703125,322.01336669921875,159512.73315249383,1.5383230850967244,494.36730194091797,738.0055236816406,293.77020263671875,283.4078369140625,1.9678846496859785,1.0332499035465492,2.0333166244787724,160.008,3.2,5.394074074074074
114.18609619140625,252.3352813720703,519.2127075195312,724.4075927734375,138.14918518066406,205.19488525390625,28347.506201067008,0.6732584245933788,326.22308349609375,963.769287109375,1149.166748046875,1508.92919921875,637.5462036132812,359.762451171875,229365.18494723737,1.7721310312862424,212.0369873046875,711.4340057373047,629.9540405273438,784.5216064453125,4.614911067188219,1.7532720210189854,8.09119445359197,-0.518,-0.02,7.760981912144704
235.39500427246094,1082.49267578125,187.17086791992188,984.7294311523438,847.0976715087891,797.5585632324219,675610.0018060799,1.0621134428995287,656.49072265625,841.108642578125,11.704054832458496,51.93518829345703,184.617919921875,40.231133460998535,7427.388175668893,4.588931606931981,421.09571838378906,241.384033203125,175.46681308746338,932.7942428588867,0.21794171573278784,0.05044285813689459,0.010993603048820426,-0.517,-0.02,0.7264052287581727
23.3734073638916,246.9956817626953,419.8017883300781,1274.3720703125,223.6222743988037,854.5702819824219,191100.9500905362,0.2616780376214902,334.7265625,1082.29443359375,616.7908935546875,1435.0555419921875,747.56787109375,818.2646484375,611708.3612236977,0.9136015744065841,311.3531551361084,835.2987518310547,196.98910522460938,160.6834716796875,3.3429937742273013,0.9575159184558811,3.2009697541215467,-0.516,-0.02,3.8646376811594156
339.12298583984375,445.9815368652344,1029.3985595703125,1169.2513427734375,106.85855102539062,139.852783203125,14944.465769954026,0.7640788304526418,421.3710632324219,905.1845092773438,825.0392456054688,1121.8863525390625,483.8134460449219,296.84710693359375,143618.6217540074,1.6298405298359653,82.24807739257812,459.2029724121094,204.35931396484375,47.364990234375,4.5276062739233955,2.1225684618835725,9.610154284855994,-0.515,-0.02,11.470588235294118
571.9915771484375,673.9476318359375,942.2838745117188,1018.3129272460938,101.9560546875,76.029052734375,7751.622258424759,1.341014402003757,757.1369018554688,943.0520629882812,880.9821166992188,1003.5645751953125,185.9151611328125,122.58245849609375,22789.93752335757,1.516653878652115,185.14532470703125,269.10443115234375,61.3017578125,14.74835205078125,1.8234832811317683,1.6123107428993466,2.940021683666099,-0.514,-0.02,18.0
602.8355102539062,739.9724731445312,945.6807861328125,1085.56396484375,137.136962890625,139.8831787109375,19183.1542879045,0.9803677908550574,3.8244009017944336,1081.8692626953125,1.2009429931640625,583.3139038085938,1078.044861793518,582.1129608154297,627543.8863904855,1.851951312479595,599.0111093521118,341.89678955078125,944.4798431396484,502.25006103515625,7.861081644730049,4.161422167981618,32.71327942069303,-0.513,-0.02,11.470588235294118
335.487060546875,555.6445922851562,315.2319030761719,580.613525390625,220.15753173828125,265.3816223144531,58425.76293745078,0.8295884613947176,468.1683349609375,1082.8226318359375,1.3042259216308594,649.3554077148438,614.654296875,648.0511817932129,398327.4434841201,0.9484656677489564,132.6812744140625,527.1780395507812,313.927677154541,68.74188232421875,2.791884029685109,2.441959530360136,6.817667813949813,-0.512,-0.02,6.738768115942023
0.08590579032897949,275.8362121582031,336.93878173828125,1139.7130126953125,275.75030636787415,802.7742309570312,221365.2401306359,0.3434967089553149,397.04254150390625,935.9578247070312,626.0208740234375,971.8743896484375,538.915283203125,345.853515625,186385.7453198433,1.5582183174551183,396.95663571357727,660.1216125488281,289.08209228515625,167.838623046875,1.9543596897555813,0.430822891777043,0.8419828931129841,-0.511,-0.02,3.8646376811594156
399.6180419921875,648.0427856445312,2.148456573486328,748.21435546875,248.42474365234375,746.0658988952637,185341.2296808113,0.332979625553451,326.87835693359375,883.8565673828125,840.4437255859375,1170.1842041015625,556.9782104492188,329.740478515625,183658.26163630188,1.689141148082691,72.73968505859375,235.81378173828125,838.2952690124512,421.9698486328125,2.2420399927177863,0.4419723230935603,0.9909196240501492,160.009,3.2,3.8646376811594156
0.9375929832458496,855.4116821289062,964.5110473632812,1654.8941650390625,854.4740891456604,690.3831176757812,589914.4856375544,1.237681031399351,530.8616943359375,1078.76904296875,829.9723510742188,1172.0294189453125,547.9073486328125,342.05706787109375,187415.58113836497,1.6018009861421565,529.9241013526917,223.35736083984375,134.5386962890625,482.86474609375,0.6412217240907019,0.4954597803936033,0.3176995746015869,160.01,3.2,0.7264052287581727
112.62747955322266,339.85089111328125,969.0252685546875,1110.7685546875,227.2234115600586,141.7432861328125,32207.3930408312,1.6030629581083071,407.037109375,933.8803100585938,795.6232299804688,1098.47216796875,526.8432006835938,302.84893798828125,159553.9038133733,1.739623735130879,294.40962982177734,594.0294189453125,173.40203857421875,12.29638671875,2.3186131968815245,2.1366016426662626,4.953952765164739,160.011,3.2,6.771428571428574
163.25698852539062,712.0487670898438,752.1814575195312,1314.4908447265625,548.7917785644531,562.3093872070312,308590.7687088344,0.97596054956557,687.6351318359375,779.0545043945312,831.2354736328125,951.6702270507812,91.41937255859375,120.43475341796875,11010.069591719657,0.7590780066724001,524.3781433105469,67.0057373046875,79.05401611328125,362.82061767578125,0.166582984894073,0.21417880646838117,0.035678544882552926,160.012,3.2,0.7264052287581727
51.27458953857422,347.2493896484375,384.0496520996094,1076.3834228515625,295.9748001098633,692.3337707519531,204913.34940761724,0.4275030521599445,930.0322265625,1038.25048828125,1705.572021484375,1806.4439697265625,108.21826171875,100.8719482421875,10916.18689495325,1.0728281113290727,878.7576370239258,691.0010986328125,1321.5223693847656,730.060546875,0.3656333636464331,0.14569843694411888,0.053272209577905925,160.013,3.2,1.8422077922077862
